,title,page_id,quality
5485,"Almont, North Dakota",128633,Start
5486,"Wilkinsburg, Pennsylvania",131192,Start
5487,Charles Edward Jones,6456,Start
5488,John Ruiz,82673,Start
5489,"Rubicon, Wisconsin",138950,Start
5490,"Carnegie, Pennsylvania",131087,Start
5491,Soignies,175333,Start
5492,Artaxerxes I,68697,Start
5493,"Greasy, Oklahoma",130008,Start
5494,Israel Regardie,259564,Start
5495,"Pascagoula, Mississippi",124678,Start
5496,"Fayette, Wisconsin",139261,Start
5497,"Hansen, Wisconsin",140029,Start
5498,Galli,79918,Start
5499,William Radice,204223,Start
5500,"Belle Plaine, Minnesota",121638,Start
5501,London Borough of Sutton,95358,Start
5502,GNOME Files,77360,Start
5503,"Leeds, Alabama",104793,Start
5504,"Newtown, Schuylkill County, Pennsylvania",133687,Start
5505,"North Charleston, South Carolina",151028,Start
5506,"Seneca, Missouri",122966,Start
5507,"Ellaville, Georgia",110329,Start
5508,"Genoa, Illinois",111093,Start
5509,Emitter-coupled logic,205936,Start
5510,General Agreement on Trade in Services,195336,Start
5511,Andy Kirk (musician),307664,Start
5512,"Kent, Minnesota",122103,Start
5513,Tamás Bakócz,143590,Start
5514,"Henrietta Township, Michigan",117767,Start
5515,Seabury Quinn,208828,Start
5516,"Delhi, California",107754,Start
5517,"Wildwood, Florida",109812,Start
5518,Tōkai region,182594,Start
5519,Telecommunications in French Polynesia,10743,Start
5520,"Wilson City, Missouri",122919,Start
5521,"Dunkirk, Wisconsin",138904,Start
5522,"Balsam Township, Itasca County, Minnesota",120304,Start
5523,"Bigfork Township, Itasca County, Minnesota",120307,Start
5524,"Johnson County, Nebraska",93649,Start
5525,"Osborn, Wisconsin",139517,Start
5526,Libanius,49086,Start
5527,"Tucson Estates, Arizona",106729,Start
5528,Jean-Eugène Robert-Houdin,53410,Start
5529,"The Bellmores, New York",126680,Start
5530,"Southampton, Pennsylvania",226028,Start
5531,Prefix,24564,Start
5532,"Nanawale Estates, Hawaii",110485,Start
5533,"Choctaw County, Alabama",76951,Start
5534,Twm Siôn Cati,86864,Start
5535,"Lake Stickney, Washington",138231,Start
5536,Jack Longland,211800,Start
5537,Spillers Records,161763,Start
5538,"Lublin, Wisconsin",139825,Start
5539,"Susan Moore, Alabama",101164,Start
5540,"Gilford Township, Michigan",119174,Start
5541,40 BC,36181,Start
5542,Westland Aircraft,93234,Start
5543,Johnny Burnette,246327,Start
5544,Duncan Grant,197267,Start
5545,"Worthington, Missouri",123070,Start
5546,Harderwijk,118613,Start
5547,Mid Sweden University,216942,Start
5548,"Cherry Tree, Oklahoma",130004,Start
5549,Suceava County,269340,Start
5550,Zambian kwacha,57195,Start
5551,Thomas Robert Bugeaud,182011,Start
5552,"Ward Township, Todd County, Minnesota",121951,Start
5553,"Midvale, Utah",137061,Start
5554,"Sarasota Springs, Florida",109758,Start
5555,"Midway, Alabama",101166,Start
5556,"Fair Haven, New York",126188,Start
5557,"Happy, Texas",151234,Start
5558,"Grand Prairie Township, Nobles County, Minnesota",120976,Start
5559,"Pinesdale, Montana",123588,Start
5560,Economy of Benin,3565,Start
5561,Masjed Soleyman,291952,Start
5562,Crime in Estonia,295665,Start
5563,"North Union Township, Schuylkill County, Pennsylvania",133690,Start
5564,Pedro de Ampudia,256561,Start
5565,"Hallam, Nebraska",124044,Start
5566,"Bladensburg, Maryland",116505,Start
5567,Five Star Final,61059,Start
5568,Chris Isaak,234978,Start
5569,"Belmont, Portage County, Wisconsin",139568,Start
5570,"Rachel, Rachel",99022,Start
5571,"Beloit (town), Wisconsin",260650,Start
5572,"Williamsburg, Pennsylvania",131449,Start
5573,"Coaldale, Schuylkill County, Pennsylvania",133640,Start
5574,At (command),216153,Start
5575,Maurice Blanchot,257193,Start
5576,The Old Wives' Tale,233099,Start
5577,Eleanor de Montfort,285563,Start
5578,Karl Ritter von Ghega,239381,Start
5579,Jorge Ubico,272043,Start
5580,Rose Ryal,229153,Start
5581,Eudoxius of Antioch,271029,Start
5582,WYSIWYG,33291,Start
5583,"Cloverdale, Ohio",129755,Start
5584,Weißeritzkreis,230680,Start
5585,"North Andover, Massachusetts",116756,Start
5586,Croquembouche,288042,Start
5587,"White Springs, Florida",109189,Start
5588,Johan August Sandels,234326,Start
5589,Phlegethon,79561,Start
5590,HomePNA,168417,Start
5591,"Rosedale, Indiana",112532,Start
5592,"Pennington County, South Dakota",91792,Start
5593,"Koyukuk, Alaska",105744,Start
5594,"Washington County, Kentucky",95513,Start
5595,Tabernacle Choir,102562,Start
5596,"Moro, Oregon",130935,Start
5597,Breedon on the Hill,177211,Start
5598,"West Odessa, Texas",135816,Start
5599,"Riverton Township, Clay County, Minnesota",119771,Start
5600,Second Amendment Sisters,44291,Start
5601,Kolmogorov–Arnold–Moser theorem,16972,Start
5602,"Warsaw Township, Rice County, Minnesota",121578,Start
5603,Daniel Johnson Jr.,298701,Start
5604,Richard Lower (physician),234329,Start
5605,"Moultonborough, New Hampshire",124520,Start
5606,Athos (character),236811,Start
5607,"Nezperce, Idaho",110741,Start
5608,Pronator quadratus muscle,232804,Start
5609,Bobby Labonte,289469,Start
5610,"William de Braose, 1st Lord of Bramber",170545,Start
5611,Music of Tajikistan,309777,Start
5612,"Astatula, Florida",109288,Start
5613,Cantigas de Santa Maria,6225,Start
5614,Surgical stainless steel,270806,Start
5615,"Archbold, Ohio",129279,Start
5616,Killer of Sheep,74848,Start
5617,The Second Jungle Book,213685,Start
5618,"Grafton, New York",127047,Start
5619,"Brandonville, Pennsylvania",133636,Start
5620,"Benton Ridge, Ohio",129391,Start
5621,Telecommunications in Cuba,73250,Start
5622,Henry Kater,220600,Start
5623,"Leek, Netherlands",117511,Start
5624,Silky-flycatcher,271024,Start
5625,"Guilford, Vermont",137431,Start
5626,George of Poděbrady,233686,Start
5627,Fleurus,175233,Start
5628,"Goldendale, Washington",138069,Start
5629,"Buena Vista, Richland County, Wisconsin",139624,Start
5630,"Washington Township, Greene County, Pennsylvania",132642,Start
5631,Economy of El Salvador,9361,Start
5632,"Harbeck-Fruitdale, Oregon",130827,Start
5633,Group of Ten (IMF),243455,Start
5634,Andrés Segovia,71932,Start
5635,Brittany (administrative region),61130,Start
5636,"Belvidere, Wisconsin",138746,Start
5637,"Jordan Valley, Oregon",130878,Start
5638,Jannes and Jambres,198753,Start
5639,Kleene algebra,155430,Start
5640,"Mayville, New York",126251,Start
5641,"McGrath, Minnesota",119334,Start
5642,"Lee Township, Allegan County, Michigan",117009,Start
5643,"Brockway, Wisconsin",139158,Start
5644,"Long Pine, Nebraska",123702,Start
5645,"I, the Jury",70258,Start
5646,Monza,65143,Start
5647,"Dunnellon, Florida",109391,Start
5648,"Richlandtown, Pennsylvania",131551,Start
5649,"Tradewinds, Texas",136579,Start
5650,"Mosinee (town), Wisconsin",260541,Start
5651,Ross McWhirter,192253,Start
5652,"Marshall County, Kentucky",95564,Start
5653,House of Bonaparte,4905,Start
5654,"Castlewood, Virginia",137752,Start
5655,"Napoleonville, Louisiana",115479,Start
5656,James Tenney,292219,Start
5657,"Northfield (CDP), Massachusetts",259424,Start
5658,Self-denying Ordinance,214556,Start
5659,Man Bites Dog (film),73585,Start
5660,Friedrich Wilhelm Gotter,200403,Start
5661,Ottoman Albania,291411,Start
5662,"Meredith, New York",126360,Start
5663,"Christiana, Dane County, Wisconsin",138902,Start
5664,"Ridgeway, South Carolina",134476,Start
5665,"Tyronza, Arkansas",107195,Start
5666,"Mullen, Nebraska",123986,Start
5667,Hermes Trismegistus,68928,Start
5668,"Lakes of the Four Seasons, Indiana",112420,Start
5669,Galleon,185684,Start
5670,"Waynesville, Illinois",111089,Start
5671,Republic of Fiji Military Forces,10662,Start
5672,"Harkers Island, North Carolina",127763,Start
5673,"Bradford, New York",127208,Start
5674,H8 Family,179763,Start
5675,"Salyersville, Kentucky",115330,Start
5676,Trader Horn (1931 film),61053,Start
5677,"Castine, Ohio",129133,Start
5678,"Albion Township, Michigan",117209,Start
5679,Manning,158263,Start
5680,Capsule (fruit),310441,Start
5681,"Lincoln Township, Somerset County, Pennsylvania",133799,Start
5682,Economy of Mali,19132,Start
5683,"Rhodhiss, North Carolina",150820,Start
5684,"Sheldon, Texas",136017,Start
5685,"St. Joe, Arkansas",107250,Start
5686,"Wesley Hills, New York",127104,Start
5687,"Armenia Township, Pennsylvania",131453,Start
5688,Serra do Bouro,307657,Start
5689,"La Paloma, Texas",135612,Start
5690,Middle Juba,185144,Start
5691,Barbagia,4995,Start
5692,Fink (software),231547,Start
5693,"Sand Creek, Wisconsin",139001,Start
5694,"Harrisonburg, Louisiana",115533,Start
5695,Foreign relations of Burkina Faso,3684,Start
5696,"Beaver Township, Snyder County, Pennsylvania",133736,Start
5697,"Lake City, South Dakota",134940,Start
5698,Josiah Henson,246770,Start
5699,"Arenac County, Michigan",95120,Start
5700,"Polk City, Iowa",114158,Start
5701,Sighișoara,98624,Start
5702,"Warren County, Kentucky",95514,Start
5703,"Lago, Texas",135613,Start
5704,Jean-Marie Collot d'Herbois,245327,Start
5705,Rotokas language,158597,Start
5706,"Reddick, Illinois",111396,Start
5707,Amrita,100329,Start
5708,"Foreman, Arkansas",107095,Start
5709,1941 in television,170884,Start
5710,"Watab Township, Benton County, Minnesota",119504,Start
5711,Wendy Craig,302940,Start
5712,"Roosevelt, Washington",138073,Start
5713,Gédéon Tallemant des Réaux,269679,Start
5714,SS William G. Mather (1925),287873,Start
5715,"Hepburn Township, Lycoming County, Pennsylvania",133126,Start
5716,Ceviche,70553,Start
5717,BASIC Programming,174486,Start
5718,"Marion, Kansas",114718,Start
5719,"Rosaryville, Maryland",116551,Start
5720,"Athens Township, Michigan",117211,Start
5721,"Sevier County, Arkansas",97431,Start
5722,"Woodbridge (CDP), New Jersey",125453,Start
5723,Inter mirifica,42281,Start
5724,Michael Woods (Irish politician),298406,Start
5725,Great Baddow,231395,Start
5726,Itemized deduction,299563,Start
5727,"Carlisle, Kentucky",115380,Start
5728,"Vienna, South Dakota",134783,Start
5729,"Battle Ground, Washington",137855,Start
5730,General number field sieve,152734,Start
5731,"Carlinville, Illinois",111555,Start
5732,Citroën C2,302320,Start
5733,"Grenada, California",108209,Start
5734,Paramilitary,146730,Start
5735,"Portageville, Missouri",150758,Start
5736,"Midway, Washington County, Pennsylvania",134064,Start
5737,"Pine Island Center, Florida",109344,Start
5738,Skysurfing,246949,Start
5739,Name days in Sweden,217912,Start
5740,"Arkport, New York",127207,Start
5741,Intestacy,181508,Start
5742,Sarthe,90604,Start
5743,"Berrien County, Georgia",96827,Start
5744,"Oakbrook, Kentucky",115029,Start
5745,"Hyde County, North Carolina",93292,Start
5746,Ralph Abraham (mathematician),166243,Start
5747,"Udell, Iowa",112739,Start
5748,Cryogenic (band),91154,Start
5749,"Deep River, Connecticut",108774,Start
5750,"Bonanza, Arkansas",107252,Start
5751,Gamma globulin,290517,Start
5752,A Perfect Murder,189088,Start
5753,Telecommunications in Nicaragua,21368,Start
5754,"Arago Township, Hubbard County, Minnesota",120254,Start
5755,"Brantley County, Georgia",96824,Start
5756,Trackball,31106,Start
5757,"Lamar, Missouri",122511,Start
5758,Bashir Noorzai,197363,Start
5759,Oskar Werner,161890,Start
5760,"Ladysmith, Wisconsin",139673,Start
5761,"Bradford Woods, Pennsylvania",131084,Start
5762,Hawaii Five-O (1968 TV series),39690,Start
5763,Balsfjord Municipality,178608,Start
5764,"Merriam Woods, Missouri",123275,Start
5765,"Brandon, Iowa",112788,Start
5766,"Rabbit Lake Township, Crow Wing County, Minnesota",119877,Start
5767,"Fordsville, Kentucky",115383,Start
5768,Eixample,73579,Start
5769,"Willits, California",107752,Start
5770,"Kossuth, Wisconsin",139312,Start
5771,Sanity,27491,Start
5772,Govan,239388,Start
5773,"Kemp, Oklahoma",130058,Start
5774,Terje Rød-Larsen,219280,Start
5775,"Mercer County, Illinois",96195,Start
5776,"Haynesville, Louisiana",115537,Start
5777,Linji Yixuan,164629,Start
5778,"Plover, Marathon County, Wisconsin",139362,Start
5779,"Collingsworth County, Texas",91626,Start
5780,Serpentine National Park,102157,Start
5781,Jay,213407,Start
5782,Musophilus,198255,Start
5783,John Cavendish,125744,Start
5784,"Columbia, New York",126511,Start
5785,Luca Signorelli,221422,Start
5786,Orangutang (band),212846,Start
5787,Magnetic stirrer,157182,Start
5788,"Pulaski, New York",126997,Start
5789,"Nelson Park Township, Marshall County, Minnesota",120692,Start
5790,Splashdown,88259,Start
5791,"Summerside, Ohio",129028,Start
5792,Evil Empire (album),221987,Start
5793,"Lyons, Georgia",110385,Start
5794,"Leigh, Nebraska",123815,Start
5795,"East Donegal Township, Pennsylvania",99283,Start
5796,"Aurora, Ontario",178845,Start
5797,Koppa (letter),166729,Start
5798,"Bridport, Vermont",137219,Start
5799,"Hebron, Illinois",111655,Start
5800,"Maytown, Alabama",104795,Start
5801,On Stage (Rainbow album),168048,Start
5802,Sombor,283951,Start
5803,Captains Courageous,44077,Start
5804,"Plymouth, Juneau County, Wisconsin",139214,Start
5805,Basketball at the 1968 Summer Olympics,227288,Start
5806,Innerleithen,172692,Start
5807,"Prospect Heights, Illinois",111040,Start
5808,Henry Wotton,308109,Start
5809,Ironside (1967 TV series),231281,Start
5810,"Salisbury, North Carolina",128203,Start
5811,"Davis County, Iowa",96013,Start
5812,"Emhouse, Texas",136425,Start
5813,"Wysox Township, Pennsylvania",131501,Start
5814,William Forbes Skene,148240,Start
5815,Ærøskøbing,144316,Start
5816,"Ellsworth County, Kansas",95724,Start
5817,"Tontitown, Arkansas",107299,Start
5818,Claude Charles Fauriel,199931,Start
5819,"Waterford (town), Wisconsin",260649,Start
5820,"Ranchester, Wyoming",140192,Start
5821,"Dewey–Humboldt, Arizona",106787,Start
5822,"Island Lake Township, Mahnomen County, Minnesota",120640,Start
5823,Royal Hospital Kilmainham,194915,Start
5824,"Goodlow, Texas",136428,Start
5825,Imperial Conference,15392,Start
5826,"Blue Springs, Nebraska",123921,Start
5827,Carpenteria,255253,Start
5828,Christiaan Eijkman,240829,Start
5829,UNIVAC FASTRAND,201122,Start
5830,"Ulmer, South Carolina",134375,Start
5831,"Weiner, Arkansas",107197,Start
5832,Ricardian equivalence,193130,Start
5833,Gliwice,74600,Start
5834,Kruibeke,155165,Start
5835,"Fort White, Florida",109141,Start
5836,"Clayton, Missouri",124840,Start
5837,University of Akureyri,303994,Start
5838,"Highland City, Florida",109709,Start
5839,"Floodwood Township, St. Louis County, Minnesota",121744,Start
5840,"LeClaire, Iowa",114207,Start
5841,Cyclone (programming language),7645,Start
5842,"St. Albans, Maine",154121,Start
5843,"Springhill, Louisiana",115837,Start
5844,GNU Libtool,172800,Start
5845,"Boscobel, Wisconsin",260437,Start
5846,"Blunt, South Dakota",134885,Start
5847,"Saginaw Charter Township, Michigan",119001,Start
5848,"North Sultan, Washington",138228,Start
5849,Mario Mendoza,247646,Start
5850,"Brusly, Louisiana",115839,Start
5851,Dornier Do 215,181649,Start
5852,Mobilian Jargon,21070,Start
5853,"Universal City, Texas",135509,Start
5854,Luis de Torres,302159,Start
5855,"Colony, Alabama",104620,Start
5856,"Campbell, New York",127210,Start
5857,"Riverside, Harford County, Maryland",116454,Start
5858,"Scissors, Texas",136120,Start
5859,Lyngen Municipality,178610,Start
5860,"King County, Texas",91529,Start
5861,Canadian Bill of Rights,224448,Start
5862,"Frisco, Texas",151137,Start
5863,Montbéliard,213548,Start
5864,"Poplar River Township, Red Lake County, Minnesota",121477,Start
5865,"White Hall, West Virginia",138486,Start
5866,"Iona, Idaho",110640,Start
5867,Héron,175743,Start
5868,"Emmett, Michigan",119113,Start
5869,"Morgan, Georgia",109917,Start
5870,Purusha,285567,Start
5871,"Wauseon, Ohio",129284,Start
5872,Francis Upritchard,212227,Start
5873,"Jackson Township, Columbia County, Pennsylvania",132124,Start
5874,Ash,2822,Start
5875,"Wuori Township, St. Louis County, Minnesota",121801,Start
5876,The Process of Weeding Out,148372,Start
5877,"Branford Center, Connecticut",123758,Start
5878,"Hughesville, Maryland",116402,Start
5879,"Ward County, Texas",91413,Start
5880,Geography of Paraguay,23422,Start
5881,"Sullivan City, Texas",136122,Start
5882,"River Grove, Illinois",111043,Start
5883,"Pine Manor, Florida",109345,Start
5884,Henry Mintzberg,227459,Start
5885,The Surfaris,167384,Start
5886,"Conklin, New York",126131,Start
5887,Cajemé,143496,Start
5888,"Coulee City, Washington",137912,Start
5889,"West Kittanning, Pennsylvania",131242,Start
5890,"Matthews, North Carolina",128042,Start
5891,"Silver City, Mississippi",122307,Start
5892,"Louise, Mississippi",122306,Start
5893,"Moscow, Pennsylvania",132851,Start
5894,Seismic hazard,230527,Start
5895,Economy of Oman,22321,Start
5896,Gulf of Thailand,198107,Start
5897,"Victoria County, Texas",91416,Start
5898,"Dent, Ohio",129338,Start
5899,Henry Darcy,270058,Start
5900,Foreign relations of the Dominican Republic,8071,Start
5901,"John Stevens (inventor, born 1749)",290728,Start
5902,"Clarkson, Kentucky",115124,Start
5903,"Snyder, Texas",136584,Start
5904,Shunryū Suzuki,194913,Start
5905,Cargo cult programming,84478,Start
5906,"Dodge, Nebraska",123869,Start
5907,"Letcher County, Kentucky",95573,Start
5908,"Laton, California",107453,Start
5909,Daniel F. Bakeman,300387,Start
5910,Pope Honorius IV,23855,Start
5911,"Pierce County, North Dakota",93177,Start
5912,"Hollywood, South Carolina",134419,Start
5913,"Elk Grove, Wisconsin",139260,Start
5914,"Airport Road, Wyoming",140238,Start
5915,Hạ Long Bay,217913,Start
5916,Modal window,235677,Start
5917,"Ramseur, North Carolina",128149,Start
5918,"Borgholm Township, Mille Lacs County, Minnesota",120808,Start
5919,"Carrollton, Kentucky",115079,Start
5920,Preadolescence,202286,Start
5921,R. M. Hare,243824,Start
5922,Porno (novel),269891,Start
5923,"Nescopeck, Pennsylvania",133074,Start
5924,"New Paris, Ohio",129750,Start
5925,Superior vena cava,242140,Start
5926,"Nanticoke, Pennsylvania",133073,Start
5927,Paul William Roberts,291947,Start
5928,"Atlantic, Pennsylvania",132173,Start
5929,"Central Islip, New York",127264,Start
5930,Robert H. Knight,291255,Start
5931,Geography of Namibia,21294,Start
5932,Akkineni Nageswara Rao,223251,Start
5933,California Über Alles,173427,Start
5934,Bo Lundgren,174895,Start
5935,"Whitehall, Montana",123449,Start
5936,"Collyer, Kansas",114976,Start
5937,"Greensburg, Louisiana",115739,Start
5938,Hapi (Nile god),97301,Start
5939,Södermanland County,132221,Start
5940,"Crandon Lakes, New Jersey",125738,Start
5941,"Fort Supply, Oklahoma",130670,Start
5942,"Brockport, New York",126623,Start
5943,"Jackson, New Hampshire",124518,Start
5944,"Trenton, Dodge County, Wisconsin",138952,Start
5945,"Whalan, Minnesota",120039,Start
5946,"Seama, New Mexico",125854,Start
5947,"Mayer, Arizona",106790,Start
5948,"Alpha, New Jersey",125801,Start
5949,Edmond Hamilton,44285,Start
5950,John Sebastian,152851,Start
5951,"Falcon Mesa, Texas",136850,Start
5952,"Richard Beauchamp, 13th Earl of Warwick",294297,Start
5953,"Elkhart, Iowa",114155,Start
5954,Hampshire College Summer Studies in Mathematics,242549,Start
5955,"Gaines Township, Tioga County, Pennsylvania",133902,Start
5956,"West Havre, Montana",123445,Start
5957,"University District, Seattle",295773,Start
5958,"Washington, West Virginia",138640,Start
5959,"Avon, Indiana",112321,Start
5960,Calypso (moon),187433,Start
5961,"New Holstein, Wisconsin",260327,Start
5962,Little Bo-Peep,296389,Start
5963,"Chesterfield, Indiana",112220,Start
5964,"Egegik, Alaska",105516,Start
5965,Alex MacDougall,118168,Start
5966,Government of Kuwait,16688,Start
5967,"Chenango, New York",126129,Start
5968,Ziggy Marley,151727,Start
5969,"Dodge City, Alabama",104622,Start
5970,"Winnsboro, South Carolina",134477,Start
5971,Brisbane Ranges National Park,102004,Start
5972,Act of parliament,145166,Start
5973,"Shields, Dodge County, Wisconsin",138951,Start
5974,Portage,84486,Start
5975,"Delaware Water Gap, Pennsylvania",133318,Start
5976,"Willey, Iowa",112841,Start
5977,"Oscarville, Alaska",105276,Start
5978,Vasu,100332,Start
5979,"Knife River, Montana",123595,Start
5980,Cognate,6328,Start
5981,Peter Senge,230677,Start
5982,Sunday Times Rich List,299063,Start
5983,Brønderslev,145725,Start
5984,My Left Foot,129542,Start
5985,"Page Park, Florida",109342,Start
5986,"Pine Castle, Florida",109552,Start
5987,"Sun City, Kansas",114412,Start
5988,"Kaylor, South Dakota",134889,Start
5989,"Kulpsville, Pennsylvania",133373,Start
5990,Josip Runjanin,292787,Start
5991,"Keystone, South Dakota",134984,Start
5992,"Emporium, Pennsylvania",131717,Start
5993,"Knox County, Nebraska",93644,Start
5994,"Dix, New York",127156,Start
5995,"Cortland, Nebraska",123923,Start
5996,Goya Foods,232964,Start
5997,Operation Granby,269070,Start
5998,Lepsius Standard Alphabet,28131,Start
5999,"Freeman, South Dakota",134888,Start
6000,Lunner,178056,Stub
6001,"Bancroft, Kentucky",115175,Stub
6002,Fur Patrol,272046,Stub
6003,Goal line (gridiron football),10664,Stub
6004,Flen Municipality,132222,Stub
6005,Franekeradeel,118486,Stub
6006,Philip W. Cook,183500,Stub
6007,Cluny,7755,Stub
6008,Dunlop Standard Aerospace Group,80511,Stub
6009,Slush fund,59150,Stub
6010,Annihilate This Week,148377,Stub
6011,COBUILD,253636,Stub
6012,Norman Panama,179577,Stub
6013,Grand Wizzard Theodore,210489,Stub
6014,Gusto (album),188510,Stub
6015,Seisonidae,219110,Stub
6016,George A. Rothrock,194264,Stub
6017,De Ronde Venen,118665,Stub
6018,Calgary Outlaws (baseball),167388,Stub
6019,Stere,305844,Stub
6020,Stentor,81998,Stub
6021,Ternary signal,41787,Stub
6022,William McKinney,267641,Stub
6023,Arthur M. Brazier,153089,Stub
6024,Dallas Chaparrals,271870,Stub
6025,Allah Peliharakan Sultan,251124,Stub
6026,Haloragales,54286,Stub
6027,Oleg Makarov (cosmonaut),241885,Stub
6028,Ferwerderadiel,118485,Stub
6029,Mark Drabenstott,158138,Stub
6030,Screaming jelly babies,182301,Stub
6031,Lac de Serre-Ponçon,268062,Stub
6032,George Buchanan (politician),287879,Stub
6033,Reliance Creek National Park,103466,Stub
6034,Scheldt–Rhine Canal,206836,Stub
6035,Patecatl,90320,Stub
6036,Strong Motion,269879,Stub
6037,"Ashton, Illinois",111507,Stub
6038,"North Henderson, Illinois",111705,Stub
6039,Wulfstan of Hedeby,33992,Stub
6040,Reference noise,41639,Stub
6041,Rafo Muñiz,171101,Stub
6042,Gershom Carmichael,204987,Stub
6043,Helmut Sturm,277592,Stub
6044,Drop and insert,41069,Stub
6045,Prop comedy,293684,Stub
6046,Communications in Guam,12153,Stub
6047,"Wahnena, Minnesota",150591,Stub
6048,Houthulst,154354,Stub
6049,Ionospheric sounding,41290,Stub
6050,Vinderup Municipality,146517,Stub
6051,Mar'rallang,95238,Stub
6052,Wijdemeren,120197,Stub
6053,Motley,84812,Stub
6054,394,35637,Stub
6055,Gramm–Latta Budget,55784,Stub
6056,"James Tuchet, 6th Earl of Castlehaven",299232,Stub
6057,Sean O'Hagan,185869,Stub
6058,Charles Auguste Désiré Filon,200298,Stub
6059,"Petting, Bavaria",242261,Stub
6060,Tikokura,96547,Stub
6061,Ramnefjellsfossen,261981,Stub
6062,Civil Justice Fairness Act,215259,Stub
6063,Phase perturbation,41550,Stub
6064,Wall Doxey,222909,Stub
6065,Tukoio,96449,Stub
6066,Water extraction,235907,Stub
6067,Naberius,262656,Stub
6068,MaxValu,304309,Stub
6069,"John Tuchet, 8th Earl of Castlehaven",299235,Stub
6070,Strijen,121193,Stub
6071,Shelton Brooks,196933,Stub
6072,When My Baby Smiles at Me (song),154679,Stub
6073,Sint-Laureins,154935,Stub
6074,Sodium cocoate,305119,Stub
6075,Brindabella National Park,100994,Stub
6076,Sieg (river),191394,Stub
6077,Årslev,144319,Stub
6078,United Kingdom in the Eurovision Song Contest 1968,297191,Stub
6079,Pink Squirrel,174888,Stub
6080,Marum,117514,Stub
6081,Taranga (Māori mythology),96456,Stub
6082,Mamaragan,95234,Stub
6083,Small RNA,196498,Stub
6084,Sittard-Geleen,118549,Stub
6085,Ann Trindade,155438,Stub
6086,FTZ 1 TR 6,35221,Stub
6087,Joseph Wolstenholme,98915,Stub
6088,Havelange,175666,Stub
6089,Date-time group,41000,Stub
6090,Timeline of Albanian history,292892,Stub
6091,Arthur J. Stone,2729,Stub
6092,Erft,230528,Stub
6093,Amiga Enhanced Chip Set,10359,Stub
6094,The Black Obelisk,308632,Stub
6095,Terminal equipment,41786,Stub
6096,Love and Kisses (film),164517,Stub
6097,Fusa,178113,Stub
6098,Broad left,252324,Stub
6099,Will Bradley,268246,Stub
6100,Escurial,201535,Stub
6101,Called-party camp-on,40833,Stub
6102,Sliedrecht,121190,Stub
6103,A-0 System,60383,Stub
6104,Minuteflag,148374,Stub
6105,"Seaton, Illinois",111707,Stub
6106,Makoto Yamaguchi,246763,Stub
6107,Richard E. Stearns,307507,Stub
6108,Ginnungagap,12458,Stub
6109,Clyde Coombs,187031,Stub
6110,Mode partition noise,41374,Stub
6111,Tracy D. Terrell,92015,Stub
6112,Eight Gentlemen of Huainan,221155,Stub
6113,"Kirkland, Illinois",111096,Stub
6114,Dharā,100335,Stub
6115,Horst von Möllendorff,185870,Stub
6116,The Beginning (Jandek album),187563,Stub
6117,Vleteren,154433,Stub
6118,"North Clearwater, Minnesota",150593,Stub
6119,Negrita Jayde,298896,Stub
6120,Fiona Loewi,303849,Stub
6121,Munkfors Municipality,132272,Stub
6122,Hoover–Minthorn House,192379,Stub
6123,"Perry, Illinois",111805,Stub
6124,1967 Governor General's Awards,303997,Stub
6125,DATR,42553,Stub
6126,"Beauregard, Mississippi",122255,Stub
6127,"Burnham, Maine",116200,Stub
6128,Hat Yai International Airport,266301,Stub
6129,"Vitrolles, Bouches-du-Rhône",149633,Stub
6130,Klez,62154,Stub
6131,Terra Alta (comarca),161274,Stub
6132,Kant and the Platypus,241296,Stub
6133,Walhain,175394,Stub
6134,Bütgenbach,176133,Stub
6135,Henri Druey,240426,Stub
6136,Mafuiʻe,96450,Stub
6137,Jake MacDonald,285451,Stub
6138,Hamoir,175742,Stub
6139,Max Petitpierre,155897,Stub
6140,Dual access,41072,Stub
6141,Dea Tacita,85209,Stub
6142,Tranemo Municipality,128745,Stub
6143,Tierp Municipality,130885,Stub
6144,Samnanger,178114,Stub
6145,Unibet Arena,234979,Stub
6146,Emil Julius Gumbel,73689,Stub
6147,Verminus,85669,Stub
6148,"Fox Lake Hills, Illinois",111453,Stub
6149,Eaux d'Artifice,73447,Stub
6150,"New Zealand, Buckinghamshire",273592,Stub
6151,Treaty of Niš (1739),55133,Stub
6152,"Exchange, West Virginia",87020,Stub
6153,Karin Smith,215417,Stub
6154,Common Management Information Service,40912,Stub
6155,Cheap Truth,172683,Stub
6156,Messancy,176184,Stub
6157,Der Schneemann,185873,Stub
6158,Iytwelepenty / Davenport Range National Park,101647,Stub
6159,"North Cass, Minnesota",150589,Stub
6160,Paroxytone,84331,Stub
6161,Leader of the House of Commons,197789,Stub
6162,Scott National Park,102155,Stub
6163,David Wm. Sims,309629,Stub
6164,Demographics of Montserrat,19284,Stub
6165,Tucker (2000 TV series),159923,Stub
6166,Water integrator,244559,Stub
6167,Savali,96536,Stub
6168,Bill Bauer (poet),249584,Stub
6169,PCHP,24736,Stub
6170,"Georgetown, Louisiana",115582,Stub
6171,Alignak,92873,Stub
6172,Bunschoten,118663,Stub
6173,John N. Heiskell,209521,Stub
6174,538 BC,56046,Stub
6175,Beskow,273030,Stub
6176,Drive-in,310612,Stub
6177,Mare Australe,206266,Stub
6178,"Cassville (town), Wisconsin",260438,Stub
6179,Agapanthus africanus,1543,Stub
