,title,page_id,quality
8372,"Follansbee, West Virginia",138376,Start
8373,"Hooverson Heights, West Virginia",138379,Start
8374,Splitting lemma,138378,Start
8375,"Windsor Heights, West Virginia",138380,Start
8376,"Bolivar, West Virginia",138435,Start
8377,"Charles Town, West Virginia",138436,Start
8378,"Ranson, West Virginia",138437,Start
8379,"Ravenswood, West Virginia",138430,Start
8380,"Ripley, West Virginia",138434,Start
8381,"Benwood, West Virginia",138488,Start
8382,"Rivesville, West Virginia",138485,Start
8383,"White Hall, West Virginia",138486,Start
8384,"Worthington, West Virginia",138487,Start
8385,"Granville, West Virginia",138535,Start
8386,"Star City, West Virginia",138537,Start
8387,"Westover, West Virginia",138538,Start
8388,"Rhodell, West Virginia",138588,Start
8389,"Shady Spring, West Virginia",138589,Start
8390,"Sophia, West Virginia",138590,Start
8391,"Stanaford, West Virginia",138591,Start
8392,"Mullens, West Virginia",138642,Start
8393,"Parkersburg, West Virginia",138638,Start
8394,"Vienna, West Virginia",138639,Start
8395,"Washington, West Virginia",138640,Start
8396,"Williamstown, West Virginia",138641,Start
8397,"Lakeland, Wisconsin",138692,Start
8398,"Maple Grove, Barron County, Wisconsin",138693,Start
8399,"Maple Plain, Wisconsin",138694,Start
8400,"Oak Grove, Barron County, Wisconsin",138696,Start
8401,"Prairie Lake, Wisconsin",138697,Start
8402,"Belvidere, Wisconsin",138746,Start
8403,"Buffalo, Buffalo County, Wisconsin",138747,Start
8404,"Buffalo City, Wisconsin",138748,Start
8405,"Canton, Wisconsin",138749,Start
8406,"Cochrane, Wisconsin",138750,Start
8407,"Cross, Wisconsin",138751,Start
8408,"Dover, Buffalo County, Wisconsin",138752,Start
8409,"Fountain City, Wisconsin",138753,Start
8410,"Boyd, Wisconsin",138796,Start
8411,"Cadott, Wisconsin",138797,Start
8412,"Chippewa Falls, Wisconsin",138798,Start
8413,"Cleveland, Chippewa County, Wisconsin",138799,Start
8414,"Colburn, Chippewa County, Wisconsin",138800,Start
8415,"Cooks Valley, Wisconsin",138801,Start
8416,"Cornell, Wisconsin",138802,Start
8417,"Sherman, Clark County, Wisconsin",138846,Start
8418,"Sherwood (town), Wisconsin",138847,Start
8419,"Warner, Wisconsin",138849,Start
8420,"Washburn, Clark County, Wisconsin",138850,Start
8421,"Blooming Grove, Wisconsin",138899,Start
8422,"Bristol, Dane County, Wisconsin",138900,Start
8423,"Burke, Wisconsin",138901,Start
8424,"Christiana, Dane County, Wisconsin",138902,Start
8425,"DeForest, Wisconsin",138903,Start
8426,"Dunkirk, Wisconsin",138904,Start
8427,"Dunn, Dane County, Wisconsin",138905,Start
8428,"Reeseville, Wisconsin",138949,Start
8429,"Rubicon, Wisconsin",138950,Start
8430,"Shields, Dodge County, Wisconsin",138951,Start
8431,"Trenton, Dodge County, Wisconsin",138952,Start
8432,"Westford, Dodge County, Wisconsin",138953,Start
8433,"Sand Creek, Wisconsin",139001,Start
8434,"Sheridan, Wisconsin",139002,Start
8435,"Sherman, Dunn County, Wisconsin",139003,Start
8436,"Spring Brook, Wisconsin",139006,Start
8437,"Stanton, Dunn County, Wisconsin",139007,Start
8438,"Mount Calvary, Wisconsin",139055,Start
8439,"North Fond du Lac, Wisconsin",139056,Start
8440,"Osceola, Fond du Lac County, Wisconsin",139057,Start
8441,"Springvale, Fond du Lac County, Wisconsin",139058,Start
8442,"St. Cloud, Wisconsin",139059,Start
8443,"Brooklyn, Green County, Wisconsin",139105,Start
8444,"Browntown, Wisconsin",139106,Start
8445,"Cadiz, Wisconsin",139107,Start
8446,"Clarno, Wisconsin",139108,Start
8447,"Decatur, Wisconsin",139109,Start
8448,"Exeter, Wisconsin",139110,Start
8449,"Jefferson, Green County, Wisconsin",139111,Start
8450,"Brockway, Wisconsin",139158,Start
8451,"City Point, Wisconsin",139159,Start
8452,"Cleveland, Jackson County, Wisconsin",139160,Start
8453,"Curran, Wisconsin",139161,Start
8454,"Franklin, Jackson County, Wisconsin",139162,Start
8455,"Garden Valley, Wisconsin",139163,Start
8456,"Garfield, Jackson County, Wisconsin",139164,Start
8457,"Lyndon Station, Wisconsin",139209,Start
8458,"Marion, Juneau County, Wisconsin",139210,Start
8459,"Mauston, Wisconsin",139211,Start
8460,"New Lisbon, Wisconsin",139212,Start
8461,"Orange, Wisconsin",139213,Start
8462,"Plymouth, Juneau County, Wisconsin",139214,Start
8463,"Blanchard, Wisconsin",139259,Start
8464,"Elk Grove, Wisconsin",139260,Start
8465,"Fayette, Wisconsin",139261,Start
8466,"Kendall, Lafayette County, Wisconsin",139262,Start
8467,"Lamont, Wisconsin",139263,Start
8468,"Monticello, Lafayette County, Wisconsin",139264,Start
8469,"Franklin, Manitowoc County, Wisconsin",139309,Start
8470,"Gibson, Wisconsin",139310,Start
8471,"Kellnersville, Wisconsin",139311,Start
8472,"Kossuth, Wisconsin",139312,Start
8473,"Liberty, Manitowoc County, Wisconsin",139313,Start
8474,"Manitowoc Rapids, Wisconsin",139314,Start
8475,"McMillan, Wisconsin",139360,Start
8476,"Norrie, Wisconsin",139361,Start
8477,"Plover, Marathon County, Wisconsin",139362,Start
8478,"Reid, Wisconsin",139363,Start
8479,"Rib Falls, Wisconsin",139364,Start
8480,"Glendale, Wisconsin",139414,Start
8481,"Greendale, Wisconsin",139415,Start
8482,"Greenfield, Wisconsin",139416,Start
8483,"Hales Corners, Wisconsin",139417,Start
8484,"Oak Creek, Wisconsin",139418,Start
8485,"Morgan, Wisconsin",139466,Start
8486,"Mountain, Wisconsin",139467,Start
8487,"Riverview, Wisconsin",139469,Start
8488,"Spruce, Wisconsin",139470,Start
8489,"Oneida (town), Wisconsin",139516,Start
8490,"Osborn, Wisconsin",139517,Start
8491,"Shiocton, Wisconsin",139518,Start
8492,"Vandenbroek, Wisconsin",139519,Start
8493,"Amherst Junction, Wisconsin",139567,Start
8494,"Belmont, Portage County, Wisconsin",139568,Start
8495,"Buena Vista, Portage County, Wisconsin",139569,Start
8496,"Carson, Wisconsin",139570,Start
8497,"Dewey, Portage County, Wisconsin",139571,Start
8498,"Eau Pleine, Portage County, Wisconsin",139572,Start
8499,"Grant, Portage County, Wisconsin",139573,Start
8500,"Akan, Wisconsin",139621,Start
8501,"Bloom, Wisconsin",139622,Start
8502,"Boaz, Wisconsin",139623,Start
8503,"Buena Vista, Richland County, Wisconsin",139624,Start
8504,"Dayton, Richland County, Wisconsin",139625,Start
8505,"Eagle, Richland County, Wisconsin",139626,Start
8506,"Wind Point, Wisconsin",139619,Start
8507,"Yorkville, Wisconsin",139620,Start
8508,"Grant, Rusk County, Wisconsin",139669,Start
8509,"Grow, Wisconsin",139670,Start
8510,"Hubbard, Rusk County, Wisconsin",139671,Start
8511,"Ingram, Wisconsin",139672,Start
8512,"Ladysmith, Wisconsin",139673,Start
8513,"Exeland, Wisconsin",139719,Start
8514,"Hunter, Wisconsin",139720,Start
8515,"Lenroot, Wisconsin",139721,Start
8516,"Little Round Lake, Wisconsin",139722,Start
8517,"Meadowbrook, Wisconsin",139723,Start
8518,"Herman, Sheboygan County, Wisconsin",139770,Start
8519,"Holland, Sheboygan County, Wisconsin",139771,Start
8520,"Howards Grove, Wisconsin",139772,Start
8521,"Kohler, Wisconsin",139773,Start
8522,"Lima, Sheboygan County, Wisconsin",139774,Start
8523,"Hammel, Wisconsin",139821,Start
8524,"Holway, Wisconsin",139822,Start
8525,"Lublin, Wisconsin",139825,Start
8526,"Stark, Wisconsin",139874,Start
8527,"Sterling, Vernon County, Wisconsin",139875,Start
8528,"Stoddard, Wisconsin",139876,Start
8529,"Union, Vernon County, Wisconsin",139877,Start
8530,"Webster, Vernon County, Wisconsin",139878,Start
8531,"Evergreen, Washburn County, Wisconsin",139924,Start
8532,"Frog Creek, Wisconsin",139925,Start
8533,"Gull Lake, Wisconsin",139926,Start
8534,"Long Lake, Washburn County, Wisconsin",139927,Start
8535,"Madge, Wisconsin",139928,Start
8536,"Sarona, Wisconsin",139929,Start
8537,"Dayton, Waupaca County, Wisconsin",139974,Start
8538,"Dupont, Wisconsin",139975,Start
8539,"Embarrass, Wisconsin",139976,Start
8540,"Farmington, Waupaca County, Wisconsin",139977,Start
8541,"Harrison, Waupaca County, Wisconsin",139978,Start
8542,"Cranmoor, Wisconsin",140026,Start
8543,"Dexter, Wisconsin",140027,Start
8544,"Hansen, Wisconsin",140029,Start
8545,"Hewitt, Wood County, Wisconsin",140030,Start
8546,"Douglas, Wyoming",140080,Start
8547,"Esterbrook, Wyoming",140081,Start
8548,"Glenrock, Wyoming",140082,Start
8549,"Lost Springs, Wyoming",140083,Start
8550,"Rolling Hills, Wyoming",140084,Start
8551,"Cokeville, Wyoming",140134,Start
8552,"Diamondville, Wyoming",140135,Start
8553,"Etna, Wyoming",140136,Start
8554,"Fairview, Wyoming",140137,Start
8555,"Fontenelle, Wyoming",140138,Start
8556,"Grover, Wyoming",140139,Start
8557,"Kemmerer, Wyoming",140140,Start
8558,"Arvada, Wyoming",140187,Start
8559,"Big Horn, Wyoming",140188,Start
8560,"Clearmont, Wyoming",140189,Start
8561,"Dayton, Wyoming",140190,Start
8562,"Parkman, Wyoming",140191,Start
8563,"Ranchester, Wyoming",140192,Start
8564,"Sheridan, Wyoming",140193,Start
8565,"Airport Road, Wyoming",140238,Start
8566,"Mc Nutt, Wyoming",140239,Start
8567,"Robertson, Wyoming",140237,Start
8568,"South Flat, Wyoming",140240,Start
8569,"Ten Sleep, Wyoming",140241,Start
8570,"Washakie Ten, Wyoming",140242,Start
8571,"West River, Wyoming",140243,Start
8572,"Winchester, Wyoming",140244,Start
8573,"Worland, Wyoming",140245,Start
8574,Leoline Jenkins,140354,Start
8575,Müritz National Park,140355,Start
8576,Mudbrick,140612,Start
8577,Randolph Turpin,140608,Start
8578,Bloodwych,140821,Start
8579,Geography of Württemberg,140817,Start
8580,Annam (French protectorate),140994,Start
8581,Lithic core,140992,Start
8582,Prismatic blade,141264,Start
8583,"Wentworth, New Hampshire",141317,Start
8584,Esri,141435,Start
8585,"Hartford, Wisconsin",141723,Start
8586,Ecclefechan,141926,Start
8587,South Tynedale Railway,142050,Start
8588,The Minority Report,142051,Start
8589,Lakeside and Haverthwaite Railway,142174,Start
8590,Top Cat,142179,Start
8591,Ace,142293,Start
8592,As Good as It Gets,142447,Start
8593,Dionysus-Osiris,142445,Start
8594,Hypermetamorphosis,142446,Start
8595,Shine (film),142443,Start
8596,Infinite set,142679,Start
8597,Robert Hall (minister),142670,Start
8598,Frederick George Jackson,142907,Start
8599,West Dunbartonshire,143036,Start
8600,NCUBE,143140,Start
8601,Elm Park,143355,Start
8602,Uecker-Randow,143356,Start
8603,Cajemé,143496,Start
8604,Salting (food),143498,Start
8605,Tamás Bakócz,143590,Start
8606,Víctor Balaguer i Cirera,143598,Start
8607,Hapag-Lloyd Flug,143841,Start
8608,Old boy network,143846,Start
8609,Wilkins Micawber,143845,Start
8610,Bernardino Baldi,143999,Start
8611,Jakob Balde,143995,Start
8612,Penstemon,144137,Start
8613,Alexis Thérèse Petit,144242,Start
8614,Author surrogate,144246,Start
8615,Moffett Federal Airfield,144248,Start
8616,Funen County,144314,Start
8617,Ærøskøbing,144316,Start
8618,The Santa Clause,144415,Start
8619,"Albany, Pepin County, Wisconsin",144537,Start
8620,"Alma, Jackson County, Wisconsin",144542,Start
8621,Georges Guibourg,144541,Start
8622,Anthony Berry,144806,Start
8623,"Chevy Chase, Maryland",144921,Start
8624,James Mark Baldwin,144930,Start
8625,Vice,145043,Start
8626,Act of parliament,145166,Start
8627,Aeshna isoceles,145170,Start
8628,Onomastics,145171,Start
8629,Wildlife and Countryside Act 1981,145173,Start
8630,Sarek,145408,Start
8631,Hvidovre Municipality,145504,Start
8632,Ishøj Municipality,145505,Start
8633,Ledøje-Smørum,145506,Start
8634,Rødovre Municipality,145508,Start
8635,Søllerød Municipality,145509,Start
8636,Chris Tarrant,145609,Start
8637,Brønderslev,145725,Start
8638,Dronninglund,145727,Start
8639,Civilian,145804,Start
8640,Dust Brothers,146005,Start
8641,Gabriel Yared,146009,Start
8642,Chisholm v. Georgia,146244,Start
8643,Marrakesh Menara Airport,146241,Start
8644,Oval tube station,146239,Start
8645,Cabinet Office Briefing Rooms,146391,Start
8646,Struer Municipality,146511,Start
8647,Videbæk,146516,Start
8648,Barretos,146636,Start
8649,Florence of Worcester,146626,Start
8650,JOHNNIAC,146631,Start
8651,Monolayer,146630,Start
8652,Paramilitary,146730,Start
8653,State of Euphoria,146727,Start
8654,Haderslev Municipality,146819,Start
8655,Nordborg,146823,Start
8656,Nørre-Rangstrup,146824,Start
8657,Braceface,146936,Start
8658,Unlambda,146927,Start
8659,CQD,147056,Start
8660,ISO 14000,147049,Start
8661,Vietnam Veterans of America Foundation,147054,Start
8662,Ground stone,147190,Start
8663,Uniformed services of the United States,147307,Start
8664,Free variables and bound variables,147460,Start
8665,Amersham,147587,Start
8666,"St Ives, Cambridgeshire",147592,Start
8667,Tim Alexander,147692,Start
8668,Hiyayakko,147800,Start
8669,NHK World-Japan,147797,Start
8670,Onigiri,147796,Start
8671,Saburō Kitajima,147799,Start
8672,Shichi-Go-San,147795,Start
8673,Power (social and political),147885,Start
8674,Plastic in art,148108,Start
8675,Andrew of Wyntoun,148235,Start
8676,Mirror image,148234,Start
8677,William Forbes Skene,148240,Start
8678,The Process of Weeding Out,148372,Start
8679,General officer,148537,Start
8680,University of Illinois System,148541,Start
8681,Value at risk,148633,Start
8682,GeForce 256,148744,Start
8683,Oireachtas,148746,Start
8684,King Giddra,148870,Start
8685,Yomiuri Giants,148868,Start
8686,Birrkuta – Wild Honey,149036,Start
8687,Department for Protection and Security,149034,Start
8688,Voivode,149044,Start
8689,Našice,149287,Start
8690,"Slatina, Croatia",149292,Start
8691,Virovitica,149293,Start
8692,Đakovo,149291,Start
8693,Adolph Bandelier,149413,Start
8694,Insanity,149411,Start
8695,Neptunism,149415,Start
8696,"10, 9, 8, 7, 6, 5, 4, 3, 2, 1",149498,Start
8697,Philip Pope,149499,Start
8698,Hospitality Club,149636,Start
8699,Italian War of Independence,149630,Start
8700,Wilhelm Wien,149626,Start
8701,Bingley,149741,Start
8702,Titus Salt,149738,Start
8703,Alexander Bard,149858,Start
8704,Brighouse,149854,Start
8705,Popular psychology,149969,Start
8706,Row and column vectors,149968,Start
8707,Gifhorn (district),150214,Start
8708,Lechitic languages,150212,Start
8709,Polabian language,150215,Start
8710,Trilateral Commission,150213,Start
8711,"Clearfield, Iowa",150428,Start
8712,"Clifton, Kansas",150431,Start
8713,"Sabetha, Kansas",150430,Start
8714,"Shannon City, Iowa",150429,Start
8715,"Shelby, Iowa",150427,Start
8716,"Vining, Kansas",150432,Start
8717,"Connor, Maine",150483,Start
8718,"Northwest Aroostook, Maine",150484,Start
8719,"South Aroostook, Maine",150485,Start
8720,Treaty of Nystad,150486,Start
8721,"East Cook, Minnesota",150595,Start
8722,"Granite Falls, Minnesota",150592,Start
8723,"Motley, Minnesota",150588,Start
8724,"Brooten, Minnesota",150642,Start
8725,"Jasper, Minnesota",150640,Start
8726,"Sherman, Mississippi",150693,Start
8727,"Belle, Missouri",150754,Start
8728,"Miner, Missouri",150757,Start
8729,"Monroe City, Missouri",150756,Start
8730,"Portageville, Missouri",150758,Start
8731,"Beech Mountain, North Carolina",150816,Start
8732,"Gibsonville, North Carolina",150813,Start
8733,"Long View, North Carolina",150819,Start
8734,"Mebane, North Carolina",150814,Start
8735,"Rhodhiss, North Carolina",150820,Start
8736,"Seven Devils, North Carolina",150817,Start
8737,"Stony Point, North Carolina",150815,Start
8738,"Bluffton, Ohio",150865,Start
8739,"Buchtel, Ohio",150868,Start
8740,"Delphos, Ohio",150866,Start
8741,"Fairview, Ohio",150869,Start
8742,"Loudonville, Ohio",150867,Start
8743,"Wilson, Ohio",150870,Start
8744,"Ridgeway, Ohio",150917,Start
8745,"Maud, Oklahoma",150971,Start
8746,"Quay, Oklahoma",150970,Start
8747,"Skiatook, Oklahoma",150968,Start
8748,"Chesnee, South Carolina",151029,Start
8749,"Goose Creek, South Carolina",151024,Start
8750,"Ladson, South Carolina",151025,Start
8751,"North Charleston, South Carolina",151028,Start
8752,"Smyrna, South Carolina",151030,Start
8753,"Summerville, South Carolina",151026,Start
8754,"Ardmore, Tennessee",151079,Start
8755,"Fall Branch, Tennessee",151081,Start
8756,"Matthias, Holy Roman Emperor",151080,Start
8757,"Blackwell, Texas",151135,Start
8758,"Carrollton, Texas",151136,Start
8759,"Frisco, Texas",151137,Start
8760,"Reklaw, Texas",151133,Start
8761,"Troup, Texas",151134,Start
8762,"Mission Bend, Texas",151184,Start
8763,"Missouri City, Texas",151185,Start
8764,"Stafford, Texas",151186,Start
8765,"Winnsboro, Texas",151187,Start
8766,"Happy, Texas",151234,Start
8767,Littleport,151238,Start
8768,"Newark, Texas",151237,Start
8769,"Overton, Texas",151236,Start
8770,"Pecan Acres, Texas",151239,Start
8771,"Kiel, Wisconsin",151295,Start
8772,"New Auburn, Wisconsin",151293,Start
8773,"Paden City, West Virginia",151292,Start
8774,"Harewood, West Yorkshire",151354,Start
8775,Nick Hancock,151582,Start
8776,Carlos De León,151724,Start
8777,Nicholas Barbon,151722,Start
8778,The Rascals,151732,Start
8779,Ziggy Marley,151727,Start
8780,Avon Water,152126,Start
8781,"River Avon, Strathspey",152123,Start
8782,"Marion, Wisconsin",152249,Start
8783,"Mukwonago, Wisconsin",152250,Start
8784,Rooibos,152260,Start
8785,Birdwatchers' Field Club of Bangalore,152367,Start
8786,Ledston,152366,Start
8787,QuickRing,152463,Start
8788,Mushroom Records,152597,Start
8789,Buenaventura Durruti,152737,Start
8790,General number field sieve,152734,Start
8791,John Sebastian,152851,Start
8792,Verne Winchell,152848,Start
8793,Julia Sawalha,153093,Start
8794,Radio navigation,153095,Start
8795,Carrier wave,153217,Start
8796,Liquid air cycle engine,153219,Start
8797,Chojnice,153306,Start
8798,"Leek, Staffordshire",153314,Start
8799,Lębork,153313,Start
8800,Starogard Gdański,153312,Start
8801,Thomas Cartwright (theologian),153632,Start
8802,Avebury (village),153700,Start
8803,Walter Reynolds,153696,Start
8804,Airliners.net,153971,Start
8805,Domain Name System blocklist,153977,Start
8806,Motorcycle personal protective equipment,153975,Start
8807,Skin Two,153973,Start
8808,Blue Swede,154116,Start
8809,"Philipsburg, Centre County, Pennsylvania",154111,Start
8810,"St. Albans, Maine",154121,Start
8811,Bonnie Canino,154346,Start
8812,Diabetic coma,154349,Start
8813,Diksmuide,154353,Start
8814,Wervik,154434,Start
8815,Charles Longley,154543,Start
8816,Conjunto,154677,Start
8817,Alfred de Vigny,154943,Start
8818,Lovendegem,155067,Start
8819,"Melle, Belgium",155068,Start
8820,Beveren,155164,Start
8821,Kruibeke,155165,Start
8822,Chalvey,155274,Start
8823,Cippenham,155275,Start
8824,Colnbrook,155276,Start
8825,Zbigniew Preisner,155277,Start
8826,By-election,155434,Start
8827,Kleene algebra,155430,Start
8828,Billy Mayerl,155718,Start
8829,Max Bruch,155712,Start
8830,Pyroelectricity,155715,Start
8831,John de Stratford,155810,Start
8832,Simon Langham,155808,Start
8833,William Whittlesey,155806,Start
8834,Yarmouth County,155805,Start
8835,Gemistos Plethon,155895,Start
8836,Aartselaar,156067,Start
8837,Cape Guardafui,156254,Start
8838,Price discrimination,156259,Start
8839,Ellen Taaffe Zwilich,156414,Start
8840,Galois connection,156411,Start
8841,Virgil Thomson,156416,Start
8842,Remix,156547,Start
8843,Uppsala Astronomical Observatory,156665,Start
8844,Arendonk,156821,Start
8845,Cuboid,156802,Start
8846,Gridiron pendulum,156817,Start
8847,Montreal Symphony Orchestra,156915,Start
8848,Fine Air,157192,Start
8849,Irene Sáez,157187,Start
8850,Magnetic stirrer,157182,Start
8851,Reprography,157332,Start
8852,The Rocky Horror Show,157320,Start
8853,John Paxson,157429,Start
8854,Battle of Rivoli,157726,Start
8855,A Quick One,157832,Start
8856,Ahnentafel,157833,Start
8857,Water table,157835,Start
8858,Barnabe Barnes,158010,Start
8859,North East Lincolnshire,158013,Start
8860,Perry Township Schools,158133,Start
8861,Fail-deadly,158262,Start
8862,Manning,158263,Start
8863,Reverse discrimination,158479,Start
8864,Rotokas language,158597,Start
8865,Milton Babbitt,158766,Start
8866,Université du Québec à Montréal,158763,Start
8867,Backyard cricket,158893,Start
8868,"Kellogg College, Oxford",158892,Start
8869,J. August Richards,159336,Start
8870,Ryan Peake,159349,Start
8871,Crocheted lace,159485,Start
8872,Tourism in Greece,159622,Start
8873,Gospel Music Association,159798,Start
8874,Gospel Music Hall of Fame,159799,Start
8875,Wang Pi,159796,Start
8876,Ostprignitz-Ruppin,159921,Start
8877,The Dice Man,159929,Start
8878,Carmita Jiménez,160155,Start
8879,Air Mauritius,160296,Start
8880,They shall not pass,160290,Start
8881,Adam Lamberg,160454,Start
8882,Caecilius of Calacte,160579,Start
8883,Emily Bissell,160708,Start
8884,Lorenzo Ghiberti,160930,Start
8885,Economy of East Timor,161045,Start
8886,Guillaume Brune,161131,Start
8887,Priorat,161273,Start
8888,Sakanoue no Tamuramaro,161268,Start
8889,A Passion Play,161392,Start
8890,"Princess Charlotte, Duchess of Valentinois",161393,Start
8891,Repeat – The Best of Jethro Tull – Vol II,161389,Start
8892,Anthony Franciosa,161492,Start
8893,Warren G,161493,Start
8894,PlanetMath,161623,Start
8895,Byerley Turk,161771,Start
8896,Darley Arabian,161768,Start
8897,Godolphin Arabian,161772,Start
8898,Spillers Records,161763,Start
8899,Douglas Dunn,161889,Start
8900,Isabelle (proof assistant),161886,Start
8901,Oskar Werner,161890,Start
8902,Judgement,161979,Start
8903,Chris Robinson (singer),162108,Start
8904,The Black Crowes,162107,Start
8905,XS4ALL,162104,Start
8906,Altmarkkreis Salzwedel,162238,Start
8907,Dial tone,162228,Start
8908,Domitius Marsus,162239,Start
8909,Igraine,162231,Start
8910,Salzwedel,162235,Start
8911,Thuringian Forest,162234,Start
8912,Johann Christoph Pepusch,162325,Start
8913,John Gay,162329,Start
8914,Agilent Technologies,162468,Start
8915,George Ritzer,162453,Start
8916,Asian Social Forum,162653,Start
8917,Louis Jean-Marie Daubenton,162651,Start
8918,Tildonk,162649,Start
8919,"Edward Shackleton, Baron Shackleton",162784,Start
8920,Evolutionary economics,162791,Start
8921,Hewanorra International Airport,162918,Start
8922,Huon of Bordeaux,162914,Start
8923,Wan Chai District,162905,Start
8924,Walter Sans Avoir,163055,Start
8925,Secret identity,163204,Start
8926,John Keble,163333,Start
8927,Walter de Merton,163334,Start
8928,Julia (1977 film),163451,Start
8929,Save the Tiger,163454,Start
8930,Silk Stalkings,163458,Start
8931,Colliers Wood,163723,Start
8932,Tommaso Campanella,163720,Start
8933,Irish farm subdivision,163823,Start
8934,Andrew Golota,164043,Start
8935,Mosque of Omar (Jerusalem),164044,Start
8936,TAROM,164036,Start
8937,Video nasty,164155,Start
8938,Cassander,164281,Start
8939,Johann Gottlob Theaenus Schneider,164274,Start
8940,Philip III of Macedon,164283,Start
8941,Monetary policy of the United States,164391,Start
8942,Linji Yixuan,164629,Start
8943,Transcendental (album),164630,Start
8944,Builder pattern,164849,Start
8945,Composite pattern,164853,Start
8946,Factory method pattern,164850,Start
8947,Prototype pattern,164851,Start
8948,Edo period,164945,Start
8949,Paul Pellisson,164943,Start
8950,Vincent Voiture,164941,Start
8951,Desk Set,165106,Start
8952,Pentium III,165230,Start
8953,Triple Alliance (1882),165231,Start
8954,Boesenbergia rotunda,165352,Start
8955,Big cat,165456,Start
8956,Easy listening,165563,Start
8957,Pierre Daniel Huet,165564,Start
8958,Hells Canyon,165704,Start
8959,Mark Pattison (academic),165706,Start
8960,Sam & Dave,165852,Start
8961,Riddim,165992,Start
8962,Cosmos 1,166134,Start
8963,Blessid Union of Souls,166234,Start
8964,Ralph Abraham (mathematician),166243,Start
8965,Shawn Mullins,166238,Start
8966,The Orioles,166237,Start
8967,Baroclinity,166371,Start
8968,Tubular bells,166362,Start
8969,Vorticity equation,166365,Start
8970,Derwent Reservoir (Derbyshire),166477,Start
8971,Yarrow Water,166471,Start
8972,Saronic Gulf,166609,Start
8973,Chamomile,166716,Start
8974,Koppa (letter),166729,Start
8975,Pi (letter),166728,Start
8976,Tony Harrison,166847,Start
8977,Athenaeus,166983,Start
8978,Korçë District,166991,Start
8979,"Leer, Lower Saxony",167131,Start
8980,Public holidays in Australia,167130,Start
8981,Davie Allan,167275,Start
8982,Dick Dale,167278,Start
8983,Vineyard,167276,Start
8984,Memoir,167389,Start
8985,The Surfaris,167384,Start
8986,Dornbirn,167529,Start
8987,Vito Antuofermo,167534,Start
8988,Sister Sledge,167786,Start
8989,Bahamasair,167910,Start
8990,José Roman (boxer),167913,Start
8991,Merchant raider,167905,Start
8992,Drury Lane,168051,Start
8993,On Stage (Rainbow album),168048,Start
8994,HomePNA,168417,Start
8995,Sluis,168414,Start
8996,Bandolier (album),168542,Start
8997,Lords of Acid,168541,Start
8998,Small Gods,168676,Start
8999,Susan Smith,168666,Start
9000,DB Cargo,168951,Start
9001,Preternatural,169115,Start
9002,"Victor François de Broglie, 2nd Duke of Broglie",169114,Start
9003,Charo,169281,Start
9004,Irish Independent,169544,Start
9005,Object (computer science),169665,Start
9006,2002 in American television,169771,Start
9007,Tarpeian Rock,169923,Start
9008,Market system,170431,Start
9009,Queen consort,170435,Start
9010,Starpath,170534,Start
9011,"William de Braose, 1st Lord of Bramber",170545,Start
9012,Thomas D. Rice,170671,Start
9013,Bounty Killer,170787,Start
9014,Simon Callow,170796,Start
9015,1935 in television,170897,Start
9016,1936 in television,170895,Start
9017,1937 in television,170893,Start
9018,1938 in television,170892,Start
9019,1939 in television,170891,Start
9020,1940 in television,170886,Start
9021,1941 in television,170884,Start
9022,1942 in television,170883,Start
9023,Persuasive technology,170898,Start
9024,Raï,171100,Start
9025,Hedmark,171193,Start
9026,Jean Crotti,171197,Start
9027,Oppland,171194,Start
9028,Vestfold,171196,Start
9029,Jan van Riebeeck,171313,Start
9030,Abe Attell,171619,Start
9031,1970 in sports,171803,Start
9032,1971 in sports,171799,Start
9033,1972 in sports,171798,Start
9034,Lee Smolin,171915,Start
9035,Marlborough College,172020,Start
9036,Tánaiste,172015,Start
9037,Machine vision,172088,Start
9038,Oltenia,172232,Start
9039,Surf music,172234,Start
9040,Transrapid,172228,Start
9041,West Coast blues,172230,Start
9042,Ernst Didring,172345,Start
9043,Mohair,172336,Start
9044,Thrust-specific fuel consumption,172348,Start
9045,Jean Buridan,172466,Start
9046,Modchip,172539,Start
9047,Toyota Celica,172542,Start
9048,Hazaragi dialect,172699,Start
9049,Innerleithen,172692,Start
9050,Kongsvinger,172698,Start
9051,GNU Libtool,172800,Start
9052,Ludwig Tieck,172803,Start
9053,"San Ignacio, Belize",172798,Start
9054,History of Statoil (1972–2007),172889,Start
9055,Kjell Magne Bondevik,172892,Start
9056,Setúbal District,172888,Start
9057,Wusun,172890,Start
9058,Network News Transfer Protocol,173004,Start
9059,Krai,173132,Start
9060,Russian Far East,173135,Start
9061,California Über Alles,173427,Start
9062,Time domain,173419,Start
9063,English novel,173560,Start
9064,Tottenham Court Road station,173845,Start
9065,Soft Cell,173989,Start
9066,Symplectic group,173977,Start
9067,Symplectic matrix,173983,Start
9068,Uncorrelatedness (probability theory),173981,Start
9069,Larry Shields,174115,Start
9070,Red Nichols,174112,Start
9071,Iveco,174322,Start
9072,Tony Jackson (pianist),174317,Start
9073,BASIC Programming,174486,Start
9074,Piombino,174479,Start
9075,A Place in the Sun (Lit album),174780,Start
9076,Emission nebula,174781,Start
9077,Reflection nebula,174762,Start
9078,Sharpless asymmetric dihydroxylation,174773,Start
9079,Bo Lundgren,174895,Start
9080,Hartree,174901,Start
